"SAMPLE_ID","NOMINAL_TAXON","LAT","LON","MORPHOLOGICAL_TAXON","OPERATIONAL_TAXON","INCIPIENT_TAXON","THRESHOLD_TAXON","CYTB","SQCL","ddRAD","ddRAD_SRA","sqcl_SRA","CYTB_genbank"
"SAMR_62379_Ct_dux","Ctenotus_dux",-28.53196,129.95754,"Ctenotus_dux","Ctenotus_dux",NA,"Ctenotus_sp51",TRUE,FALSE,FALSE,NA,NA,"KJ505902.1"
"WAMR_166441_Ct_dux","Ctenotus_dux",-24.6964,128.7628,"Ctenotus_dux","Ctenotus_dux","Ctenotus_dux_V2","Ctenotus_sp51",TRUE,FALSE,TRUE,"SRS2115826",NA,"KJ505896.1"
"WAMR_166442_Ct_dux","Ctenotus_dux",-24.7072,128.7603,"Ctenotus_dux","Ctenotus_dux",NA,"Ctenotus_sp51",TRUE,FALSE,FALSE,NA,NA,"KJ505898.1"
"NA_CCM1861_Ct_dux",NA,-23.58338,134.49942,NA,"Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"PQ522809"
"NA_CCM1862_Ct_dux",NA,-23.58338,134.49942,NA,"Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"PQ522810"
"SAMAR_22598_Le_edwa","Lerista_edwardsae",-34.46667,138.3167,"Lerista_edwardsae","Lerista_edwardsae","Lerista_edwardsae_V4","Lerista_sp193",FALSE,TRUE,TRUE,"SRR31035034","SRR31065747",NA
"SAMAR_31981_Le_edwa","Lerista_edwardsae",-31.77194,133.4719,"Lerista_edwardsae","Lerista_edwardsae","Lerista_edwardsae_V3","Lerista_sp193",FALSE,TRUE,TRUE,"SRR31035033","SRR31065744",NA
"SAMAR_40000_Le_edwa","Lerista_edwardsae",-33.11667,136.05,"Lerista_edwardsae","Lerista_edwardsae","Lerista_edwardsae_V4","Lerista_sp193",FALSE,FALSE,TRUE,"SRR31035032",NA,NA
"SAMAR_49050_Le_edwa","Lerista_edwardsae",-31.26139,136.9283,"Lerista_edwardsae","Lerista_edwardsae","Lerista_edwardsae_V2","Lerista_sp193",TRUE,FALSE,TRUE,"SRS3431677",NA,"PQ522811"
"SAMAR_61170_Le_edwa","Lerista_edwardsae",-30.87139,132.2631,"Lerista_edwardsae","Lerista_edwardsae","Lerista_edwardsae_V1","Lerista_sp193",FALSE,FALSE,TRUE,"SRR31035031",NA,NA
"NA_CCM1006_Ct_ehma","Ctenotus_ehmanni",-14.88556,126.35986,"Ctenotus_ehmanni","Ctenotus_ehmanni","Ctenotus_ehmanni","Ctenotus_sp86",TRUE,FALSE,TRUE,"SRS2115701",NA,"PQ522812"
"NA_CCM1013_Ct_ehma","Ctenotus_ehmanni",-14.88556,126.35986,"Ctenotus_ehmanni","Ctenotus_ehmanni","Ctenotus_ehmanni","Ctenotus_sp86",TRUE,TRUE,TRUE,"SRS2115700","SRR31065809","PQ522813"
"NA_CCM1424_Ct_ehma","Ctenotus_ehmanni",-16.4984,125.3554,"Ctenotus_ehmanni","Ctenotus_halysis","Ctenotus_halysis_V3","Ctenotus_sp83",TRUE,FALSE,TRUE,"SRS2115690",NA,"PQ522814"
"NA_CCM1425_Ct_ehma","Ctenotus_ehmanni",-16.494,125.3417,"Ctenotus_ehmanni","Ctenotus_halysis","Ctenotus_halysis_V3","Ctenotus_sp83",TRUE,FALSE,TRUE,"SRS2115689",NA,"PQ522815"
"NA_CCM2847_Ct_ehma","Ctenotus_ehmanni",-17.227,126.877,"Ctenotus_ehmanni","Ctenotus_halysis",NA,"Ctenotus_sp84",TRUE,FALSE,FALSE,NA,NA,"PQ522816"
"NA_EHMASP018_Ct_ehma","Ctenotus_ehmanni",NA,NA,"Ctenotus_ehmanni","Ctenotus_halysis",NA,"Ctenotus_sp83",TRUE,FALSE,FALSE,NA,NA,"PQ522817"
"WAMR_108629_Le_eleg","Lerista_elegans",-24.3333,114.9833,"Lerista_elegans","Lerista_elegans_4","Lerista_elegans_4_V2","Lerista_sp138",TRUE,FALSE,TRUE,"SRS3431675",NA,"PQ522818"
"WAMR_113597_Le_eleg","Lerista_elegans",-26.0333,113.2,"Lerista_elegans","Lerista_elegans_4","Lerista_elegans_4_V1","Lerista_sp139",FALSE,FALSE,TRUE,"SRS3431679",NA,NA
"WAMR_113669_Le_eleg","Lerista_elegans",-32.5166,116.0167,"Lerista_elegans","Lerista_elegans_3","Lerista_elegans_3","Lerista_sp147",TRUE,TRUE,TRUE,"SRR31035030","SRS16400022","PQ522819"
"WAMR_114680_Le_eleg","Lerista_elegans",-28.65,114.6333,"Lerista_elegans","Lerista_elegans_5","Lerista_elegans_5_V1","Lerista_sp140",FALSE,FALSE,TRUE,"SRR31035029",NA,NA
"WAMR_116843_Le_eleg","Lerista_elegans",-21.6333,115.1167,"Lerista_elegans","Lerista_elegans_4","Lerista_elegans_4_V2","Lerista_sp138",TRUE,FALSE,TRUE,"SRS3431676",NA,"PQ522820"
"WAMR_120323_Le_eleg","Lerista_elegans",-24.223,113.4914,"Lerista_elegans","Lerista_elegans_4","Lerista_elegans_4_V2","Lerista_sp138",TRUE,FALSE,TRUE,"SRS3431672",NA,"PQ522821"
"WAMR_120425_Le_eleg","Lerista_elegans",-25.1258,113.8228,"Lerista_elegans","Lerista_elegans_5","Lerista_elegans_5_V1","Lerista_sp140",FALSE,FALSE,TRUE,"SRR31035028",NA,NA
"WAMR_121393_Le_eleg","Lerista_elegans",-27.7,114.1667,"Lerista_elegans","Lerista_elegans_2","Lerista_elegans_2","Lerista_sp142",TRUE,FALSE,TRUE,"SRR31035026",NA,"PQ522822"
"WAMR_122983_Le_eleg","Lerista_elegans",-27.0058,114.7992,"Lerista_elegans","Lerista_elegans_5","Lerista_elegans_5_V1","Lerista_sp140",FALSE,FALSE,TRUE,"SRR31035025",NA,NA
"WAMR_141097_Le_eleg","Lerista_elegans",-33.943,115.0731,"Lerista_elegans","Lerista_elegans_1","Lerista_elegans_1_V1","Lerista_sp148",TRUE,FALSE,TRUE,"SRR31035024",NA,"PQ522823"
"WAMR_141851_Le_eleg","Lerista_elegans",-29.5422,115.0675,"Lerista_elegans","Lerista_elegans_4","Lerista_elegans_4_V1","Lerista_sp139",TRUE,TRUE,TRUE,"SRS3431671","SRR31065756","PQ522824"
"WAMR_151702_Le_eleg","Lerista_elegans",-31.6441,115.9239,"Lerista_elegans","Lerista_elegans_4","Lerista_elegans_4_V1","Lerista_sp139",TRUE,FALSE,TRUE,"SRS3431674",NA,"PQ522825"
"WAMR_153823_Le_eleg","Lerista_elegans",-22.8905,113.9236,"Lerista_elegans","Lerista_elegans_5","Lerista_elegans_5_V1","Lerista_sp140",FALSE,FALSE,TRUE,"SRR31035023",NA,NA
"WAMR_156355_Le_eleg","Lerista_elegans",-33.2805,115.7217,"Lerista_elegans","Lerista_christinae","Lerista_christinae_V2","Lerista_sp141",FALSE,FALSE,TRUE,"SRR31035022",NA,NA
"SAMAR_40736_Le_elon","Lerista_elongata",-29.075,135.0667,"Lerista_elongata","Lerista_tridactyla","Lerista_tridactyla_V1","Lerista_sp188",TRUE,FALSE,TRUE,"SRR31035021",NA,"PQ522826"
"SAMAR_46479_Le_elon","Lerista_elongata",-29.25417,136.6658,"Lerista_elongata","Lerista_muelleri_2","Lerista_muelleri_2_V3","Lerista_sp118",TRUE,FALSE,TRUE,"SRS3431826",NA,"PQ522827"
"NA_ABTC113759_Le_emmo","Lerista_emmotti",-24.05056,143.2267,"Lerista_punctatovittata","Lerista_emmotti","Lerista_emmotti","Lerista_sp195",TRUE,TRUE,TRUE,"SRR31035020","SRR31065734","PQ522828"
"NA_AMSR122942_Sa_equa","Saiphos_equalis",-31.566,151.25,"Saiphos_equalis","Saiphos_equalis","Saiphos_equalis_V1","Saiphos_sp240",FALSE,FALSE,TRUE,"SRS3431589",NA,NA
"SAMAR_32533_Sa_equa","Saiphos_equalis",-33.83333,151.2,"Saiphos_equalis","Saiphos_equalis","Saiphos_equalis_V2","Saiphos_sp239",FALSE,TRUE,TRUE,"SRS3431590","SRS16400234",NA
"SAMAR_32973_Sa_equa","Saiphos_equalis",-33.93333,151.25,"Saiphos_equalis","Saiphos_equalis","Saiphos_equalis_V2","Saiphos_sp239",FALSE,FALSE,TRUE,"SRS3431592",NA,NA
"SAMAR_33709_Sa_equa","Saiphos_equalis",-31.38333,152.6,"Saiphos_equalis","Saiphos_equalis","Saiphos_equalis_V2","Saiphos_sp239",FALSE,FALSE,TRUE,"SRS3431591",NA,NA
"SAMAR_39120_Sa_equa","Saiphos_equalis",-31.4,150.0667,"Saiphos_equalis","Saiphos_equalis","Saiphos_equalis_V1","Saiphos_sp240",TRUE,TRUE,TRUE,"SRS3431593","SRR31065680","PQ522829"
"AMSR_111496_Ct_essi","Ctenotus_essingtonii",-12.666,132.833,"Ctenotus_essingtonii","Ctenotus_essingtonii_1","Ctenotus_essingtonii_1_V1","Ctenotus_sp25",TRUE,TRUE,TRUE,"SRS2115818","SRR31065792","PQ522830"
"NA_CCM2279_Ct_essi","Ctenotus_essingtonii",-13.94383,132.90365,"Ctenotus_essingtonii","Ctenotus_coggeri","Ctenotus_coggeri_V2","Ctenotus_sp34",TRUE,FALSE,TRUE,"SRR31035019",NA,"PQ522831"
"NA_CCM2293_Ct_essi","Ctenotus_essingtonii",-13.94278,132.90286,"Ctenotus_essingtonii","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522832"
"NA_CCM2294_Ct_essi","Ctenotus_essingtonii",-13.94278,132.90286,"Ctenotus_essingtonii","Ctenotus_coggeri","Ctenotus_coggeri_V2","Ctenotus_sp34",TRUE,TRUE,TRUE,"SRR31035018","SRS16399994","PQ522833"
"NA_CCM2295_Ct_essi","Ctenotus_essingtonii",-13.94278,132.90286,"Ctenotus_essingtonii","Ctenotus_coggeri",NA,"Ctenotus_sp34",TRUE,FALSE,FALSE,NA,NA,"PQ522834"
"NA_CCM2339_Ct_essi","Ctenotus_essingtonii",-13.28165,132.84531,"Ctenotus_essingtonii","Ctenotus_coggeri","Ctenotus_coggeri_V3","Ctenotus_sp34",TRUE,FALSE,TRUE,"SRR31035017",NA,"PQ522835"
"NA_CCM2893_Ct_essi","Ctenotus_essingtonii",-13.11446,130.79838,"Ctenotus_essingtonii","Ctenotus_essingtonii_2",NA,"Ctenotus_sp24",TRUE,FALSE,FALSE,NA,NA,"PQ522836"
"NA_CCM2898_Ct_essi","Ctenotus_essingtonii",-13.11446,130.79838,"Ctenotus_essingtonii","Ctenotus_essingtonii_2",NA,"Ctenotus_sp24",TRUE,FALSE,FALSE,NA,NA,"PQ522837"
"NA_CCM2913_Ct_essi","Ctenotus_essingtonii",-13.232617,130.725089,"Ctenotus_essingtonii","Ctenotus_essingtonii_2",NA,"Ctenotus_sp24",TRUE,TRUE,FALSE,NA,"SRR31065695","PQ522838"
"NA_CCM2914_Ct_essi","Ctenotus_essingtonii",-13.232617,130.725089,"Ctenotus_essingtonii","Ctenotus_essingtonii_2",NA,"Ctenotus_sp24",TRUE,FALSE,FALSE,NA,NA,"PQ522839"
"NA_CCM3982_Ct_essi","Ctenotus_essingtonii",-11.27384,132.36325,"Ctenotus_essingtonii","Ctenotus_essingtonii_3","Ctenotus_essingtonii_3","Ctenotus_sp26",TRUE,FALSE,TRUE,"SRR31035015",NA,"PQ522840"
"NA_CCM3986_Ct_essi","Ctenotus_essingtonii",-11.39587,132.55877,"Ctenotus_essingtonii","Ctenotus_essingtonii_3","Ctenotus_essingtonii_3","Ctenotus_sp26",TRUE,FALSE,FALSE,NA,NA,"PQ522841"
"NA_CCM3987_Ct_essi","Ctenotus_essingtonii",-11.37812,132.35987,"Ctenotus_essingtonii","Ctenotus_essingtonii_3","Ctenotus_essingtonii_3","Ctenotus_sp26",TRUE,FALSE,FALSE,NA,NA,"PQ522842"
"NA_CCM3988_Ct_essi","Ctenotus_essingtonii",-11.39587,132.55877,"Ctenotus_essingtonii","Ctenotus_essingtonii_3","Ctenotus_essingtonii_3","Ctenotus_sp26",TRUE,FALSE,FALSE,NA,NA,"PQ522843"
"NA_CCM4041_Ct_essi","Ctenotus_essingtonii",-12.61615,134.03883,"Ctenotus_essingtonii","Ctenotus_quirinus","Ctenotus_quirinus","Ctenotus_sp28",TRUE,TRUE,FALSE,NA,"SRR31065692","PQ522844"
"NA_CCM4853_Ct_essi","Ctenotus_essingtonii",-13.17201,130.77732,"Ctenotus_essingtonii","Ctenotus_essingtonii_2","Ctenotus_essingtonii_2_V1","Ctenotus_sp24",FALSE,FALSE,TRUE,"SRR31035014",NA,NA
"NA_CCM4920_Ct_essi","Ctenotus_essingtonii",-14.17983,132.18614,"Ctenotus_essingtonii","Ctenotus_inornatus_N","Ctenotus_inornatus_N_V1","Ctenotus_sp6",FALSE,FALSE,TRUE,"SRR31035013",NA,NA
"NA_CCM5043_Ct_essi","Ctenotus_essingtonii",-12.71794,131.82448,"Ctenotus_essingtonii","Ctenotus_essingtonii_1","Ctenotus_essingtonii_1_V3","Ctenotus_sp25",FALSE,FALSE,TRUE,"SRR31035012",NA,NA
"NA_CCM5044_Ct_essi","Ctenotus_essingtonii",-12.72335,131.71735,"Ctenotus_essingtonii","Ctenotus_essingtonii_1","Ctenotus_essingtonii_1_V1","Ctenotus_sp25",FALSE,FALSE,TRUE,"SRR31035011",NA,NA
"NA_CCM6122_Ct_essi","Ctenotus_essingtonii",-13.13918,130.76746,"Ctenotus_essingtonii","Ctenotus_essingtonii_2","Ctenotus_essingtonii_2_V1","Ctenotus_sp24",FALSE,FALSE,TRUE,"SRR31035010",NA,NA
"NA_CCM6150_Ct_essi","Ctenotus_essingtonii",-13.11365,130.79283,"Ctenotus_essingtonii","Ctenotus_essingtonii_2","Ctenotus_essingtonii_2_V1","Ctenotus_sp24",FALSE,FALSE,TRUE,"SRR31034933",NA,NA
"NA_CCM6499_Ct_essi","Ctenotus_essingtonii",-14.26237,133.49582,"Ctenotus_essingtonii","Ctenotus_coggeri","Ctenotus_coggeri_V1","Ctenotus_sp34",FALSE,FALSE,TRUE,"SRR31034932",NA,NA
"NA_K021_Ct_essi","Ctenotus_essingtonii",-12.686393,132.415559,"Ctenotus_essingtonii","Ctenotus_essingtonii_1","Ctenotus_essingtonii_1_V2","Ctenotus_sp25",TRUE,FALSE,TRUE,"SRR31034931",NA,"PQ522845"
"NA_K030_Ct_essi","Ctenotus_essingtonii",-12.647563,132.360069,"Ctenotus_essingtonii","Ctenotus_essingtonii_1",NA,"Ctenotus_sp25",TRUE,FALSE,FALSE,NA,NA,"PQ522846"
"NA_K034_Ct_essi","Ctenotus_essingtonii",-12.686393,132.415559,"Ctenotus_essingtonii","Ctenotus_essingtonii_1",NA,"Ctenotus_sp25",TRUE,FALSE,FALSE,NA,NA,"PQ522847"
"NA_K045_Ct_essi","Ctenotus_essingtonii",-12.686393,132.415559,"Ctenotus_essingtonii","Ctenotus_essingtonii_1",NA,"Ctenotus_sp25",TRUE,FALSE,FALSE,NA,NA,"PQ522848"
"NA_K051_Ct_essi","Ctenotus_essingtonii",-12.686393,132.415559,"Ctenotus_essingtonii","Ctenotus_essingtonii_1",NA,"Ctenotus_sp25",TRUE,FALSE,FALSE,NA,NA,"PQ522849"
"NA_K060_Ct_essi","Ctenotus_essingtonii",-12.615722,132.343918,"Ctenotus_essingtonii","Ctenotus_essingtonii_1",NA,"Ctenotus_sp25",TRUE,FALSE,FALSE,NA,NA,"PQ522850"
"NA_K073_Ct_essi","Ctenotus_essingtonii",-12.622292,132.36544,"Ctenotus_essingtonii","Ctenotus_essingtonii_1","Ctenotus_essingtonii_1_V2","Ctenotus_sp25",TRUE,FALSE,TRUE,"SRR31034930",NA,"PQ522851"
"NA_K082_Ct_essi","Ctenotus_essingtonii",-12.68306,132.47223,"Ctenotus_essingtonii","Ctenotus_essingtonii_1",NA,"Ctenotus_sp25",TRUE,FALSE,FALSE,NA,NA,"PQ522852"
"NA_NEB006_Ct_essi","Ctenotus_essingtonii",-11.53871,130.312347,"Ctenotus_essingtonii","Ctenotus_essingtonii_2",NA,"Ctenotus_sp24",TRUE,FALSE,FALSE,NA,NA,"PQ522853"
"NA_NEB008_Ct_essi","Ctenotus_essingtonii",-11.51146,130.344433,"Ctenotus_essingtonii","Ctenotus_essingtonii_2","Ctenotus_essingtonii_2_V2","Ctenotus_sp24",TRUE,FALSE,TRUE,"SRR31034928",NA,"PQ522854"
"NA_NEB019_Ct_essi","Ctenotus_essingtonii",-11.414166,130.364644,"Ctenotus_essingtonii","Ctenotus_essingtonii_2",NA,"Ctenotus_sp24",TRUE,FALSE,FALSE,NA,NA,"PQ522855"
"NA_YMR74_Ct_essi","Ctenotus_essingtonii",-13.904458,135.091265,"Ctenotus_essingtonii","Ctenotus_essingtonii_4","Ctenotus_essingtonii_4","Ctenotus_sp27",FALSE,FALSE,TRUE,"SRR31034927",NA,NA
"NA_YMR77_Ct_essi","Ctenotus_essingtonii",-13.761734,135.185793,"Ctenotus_essingtonii","Ctenotus_essingtonii_4","Ctenotus_essingtonii_4","Ctenotus_sp27",FALSE,FALSE,TRUE,"SRR31034926",NA,NA
"NTMR_13717_Ct_essi","Ctenotus_essingtonii",-12.575,131.825,"Ctenotus_essingtonii","Ctenotus_essingtonii_1","Ctenotus_essingtonii_1_V3","Ctenotus_sp25",TRUE,FALSE,TRUE,"SRS2115672",NA,"PQ522856"
"NTMR_22188_Ct_essi","Ctenotus_essingtonii",-13.41361,130.8972,"Ctenotus_essingtonii","Ctenotus_essingtonii_2","Ctenotus_essingtonii_2_V3","Ctenotus_sp24",TRUE,FALSE,TRUE,"SRS2115654",NA,"PQ522857"
"NTMR_22191_Ct_essi","Ctenotus_essingtonii",-13.414,130.897222,"Ctenotus_essingtonii","Ctenotus_essingtonii_2","Ctenotus_essingtonii_2_V3","Ctenotus_sp24",TRUE,FALSE,TRUE,"SRS2115652",NA,"KJ505005"
"QM_83946_Ct_essi","Ctenotus_essingtonii",-12.052,134.222,"Ctenotus_essingtonii","Ctenotus_quirinus","Ctenotus_quirinus","Ctenotus_sp28",TRUE,FALSE,FALSE,NA,NA,"KJ505903.1"
"SAMAR_36710_Ct_essi","Ctenotus_essingtonii",-11.16667,132.1333,"Ctenotus_essingtonii","Ctenotus_essingtonii_3","Ctenotus_essingtonii_3","Ctenotus_sp26",TRUE,TRUE,TRUE,"SRS2115592","SRR31065881","KJ505380.1"
"SAMR_36710_Ct_essi","Ctenotus_essingtonii",-11.15,132.14,"Ctenotus_essingtonii","Ctenotus_essingtonii_3","Ctenotus_essingtonii_3","Ctenotus_sp26",TRUE,FALSE,FALSE,NA,NA,"KJ505380.1"
"SAMR_54405_Ct_essi","Ctenotus_essingtonii",-17.194,141.725,"Ctenotus_essingtonii","Ctenotus_brevipes","Ctenotus_brevipes","Ctenotus_sp33",TRUE,FALSE,TRUE,"SRR31034925",NA,"KJ505006.1"
"SAMAR_25688_Ct_eucl","Ctenotus_euclae",-31.49222,131.2667,"Ctenotus_brooksi","Ctenotus_euclae","Ctenotus_euclae_V1","Ctenotus_sp96",TRUE,FALSE,TRUE,"SRS2115617",NA,"PQ522858"
"SAMAR_36575_Ct_eucl","Ctenotus_euclae",-33.175,134.825,"Ctenotus_brooksi","Ctenotus_euclae","Ctenotus_euclae_V1","Ctenotus_sp96",TRUE,FALSE,TRUE,"SRS2115593",NA,"PQ522859"
"SAMAR_61390_Ct_eucl","Ctenotus_euclae",-32.14722,133.1417,"Ctenotus_brooksi","Ctenotus_euclae","Ctenotus_euclae_V1","Ctenotus_sp96",TRUE,TRUE,TRUE,"SRS2115521","SRS2115521","PQ522860"
"SAMR_41121_Ct_eucl","Ctenotus_euclae",-33.2,134.58,"Ctenotus_brooksi","Ctenotus_euclae",NA,"Ctenotus_sp96",TRUE,FALSE,FALSE,NA,NA,"KJ505382.1"
"SAMR_46072_Ct_eucl","Ctenotus_euclae",-33.093,136.693889,"Ctenotus_brooksi","Ctenotus_euclae","Ctenotus_euclae_V1","Ctenotus_sp96",TRUE,FALSE,TRUE,"SRS2115474",NA,"KJ505007.1"
"SAMR_46664_Ct_eucl","Ctenotus_euclae",-33.206,134.597222,"Ctenotus_brooksi","Ctenotus_euclae",NA,"Ctenotus_sp96",TRUE,FALSE,TRUE,"SRS2115472",NA,"KJ505381.1"
"WAMR_103943_Le_eupo","Lerista_eupoda",-27.3166,117.95,"Lerista_eupoda","Lerista_gerrardii","Lerista_gerrardii_V1","Lerista_sp166",TRUE,TRUE,TRUE,"SRS3431780","SRR31065769","PQ522861"
"WAMR_103944_Le_eupo","Lerista_eupoda",-27.3,117.9667,"Lerista_eupoda","Lerista_gerrardii","Lerista_gerrardii_V1","Lerista_sp166",TRUE,FALSE,TRUE,"SRS3431781",NA,"PQ522862"
"WAMR_108853_Le_eupo","Lerista_eupoda",-26.95,118.3167,"Lerista_eupoda","Lerista_gerrardii","Lerista_gerrardii_V1","Lerista_sp166",TRUE,FALSE,TRUE,"SRS3431782",NA,"PQ522863"
"WAMR_168608_Le_eupo","Lerista_eupoda",-26.848,117.8172,"Lerista_eupoda","Lerista_gerrardii","Lerista_gerrardii_V1","Lerista_sp166",TRUE,FALSE,TRUE,"SRS3431878",NA,"PQ522864"
"SAMR_33722_Ct_eury","Ctenotus_eurydice",-31.183,151.833333,"Ctenotus_eurydice","Ctenotus_taeniolatus",NA,"Ctenotus_sp35",TRUE,TRUE,FALSE,NA,"SRR31065691","KJ505008.1"
"NA_CCM0044_Ct_euta","Ctenotus_eutaenius",-19.13263,146.86902,"Ctenotus_eutaenius","Ctenotus_spaldingi_S","Ctenotus_spaldingi_S_V2","Ctenotus_sp17",TRUE,FALSE,TRUE,"SRS2115716",NA,"OQ091801"
"SAMR_55874_Ct_euta","Ctenotus_eutaenius",-20.089,146.2525,"Ctenotus_eutaenius","Ctenotus_eutaenius","Ctenotus_eutaenius_V1","Ctenotus_sp4",TRUE,TRUE,TRUE,"SRS2115430","SRR31065673","KJ505009"
"NA_FALLSP021_Ct_fall","Ctenotus_fallens",-30.1,115.1,"Ctenotus_fallens","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505383"
"WAMR_131018_Ct_fall","Ctenotus_fallens",-26.567,114.233333,"Ctenotus_fallens","Ctenotus_inornatus_S",NA,"Ctenotus_sp1",TRUE,FALSE,FALSE,NA,NA,"KJ505010"
"WAMR_154016_Ct_fall","Ctenotus_fallens",-31.642,115.9175,"Ctenotus_fallens","Ctenotus_inornatus_S","Ctenotus_inornatus_S_V1","Ctenotus_sp1",TRUE,FALSE,TRUE,"SRS2115855",NA,"KJ505384"
"CUMV_14284_Er_fasc","Eremiascincus_fasciolatus",-28.133,123.8667,"Eremiascincus_fasciolatus","Eremiascincus_richardsonii_2",NA,"Eremiascincus_sp204",FALSE,TRUE,FALSE,NA,"SRR31065690",NA
"CUMV_14288_Er_fasc","Eremiascincus_fasciolatus",-28.133,123.8667,"Eremiascincus_fasciolatus","Eremiascincus_richardsonii_2",NA,"Eremiascincus_sp205",FALSE,TRUE,FALSE,NA,"SRS16400002",NA
"NTMR_18270_Er_fasc","Eremiascincus_fasciolatus",-23.53861,134.3844,"Eremiascincus_fasciolatus","Eremiascincus_fasciolatus","Eremiascincus_fasciolatus_V1","Eremiascincus_sp200",FALSE,FALSE,TRUE,"SRS3431570",NA,NA
"SAMAR_45638_Er_fasc","Eremiascincus_fasciolatus",-28.08889,138.655,"Eremiascincus_fasciolatus","Eremiascincus_fasciolatus","Eremiascincus_fasciolatus_V2","Eremiascincus_sp200",FALSE,FALSE,TRUE,"SRS3431687",NA,NA
"SAMAR_46461_Er_fasc","Eremiascincus_fasciolatus",-29.12194,136.545,"Eremiascincus_fasciolatus","Eremiascincus_fasciolatus","Eremiascincus_fasciolatus_V2","Eremiascincus_sp200",FALSE,FALSE,TRUE,"SRS3431688",NA,NA
"SAMAR_46891_Er_fasc","Eremiascincus_fasciolatus",-26.69556,135.4953,"Eremiascincus_fasciolatus","Eremiascincus_fasciolatus","Eremiascincus_fasciolatus_V2","Eremiascincus_sp200",FALSE,FALSE,TRUE,"SRR31034924",NA,NA
"SAMAR_48357_Er_fasc","Eremiascincus_fasciolatus",-30.21611,140.9936,"Eremiascincus_fasciolatus","Eremiascincus_fasciolatus","Eremiascincus_fasciolatus_V2","Eremiascincus_sp200",FALSE,FALSE,TRUE,"SRS3431685",NA,NA
"SAMAR_60807_Er_fasc","Eremiascincus_fasciolatus",-24.27889,151.2772,"Eremiascincus_fasciolatus","Eremiascincus_fasciolatus","Eremiascincus_fasciolatus_V3","Eremiascincus_sp201",FALSE,FALSE,TRUE,"SRS3431686",NA,NA
"WAMR_102228_Le_flam","Lerista_flammicauda",-23.4113,115.8939,"Lerista_flammicauda","Lerista_flammicauda","Lerista_flammicauda_V3","Lerista_sp135",TRUE,FALSE,TRUE,"SRS3431673",NA,"PQ522865"
"WAMR_110200_Le_flam","Lerista_flammicauda",-21.5634,117.059,"Lerista_flammicauda","Lerista_flammicauda","Lerista_flammicauda_V2","Lerista_sp135",TRUE,FALSE,TRUE,"SRS3431680",NA,"PQ522866"
"WAMR_110239_Le_flam","Lerista_flammicauda",-22.4518,119.976,"Lerista_flammicauda","Lerista_flammicauda","Lerista_flammicauda_V1","Lerista_sp135",TRUE,FALSE,TRUE,"SRS3431678",NA,"PQ522867"
"WAMR_157775_Le_flam","Lerista_flammicauda",-21.218,116.8258,"Lerista_flammicauda","Lerista_flammicauda","Lerista_flammicauda_V2","Lerista_sp135",TRUE,TRUE,TRUE,"SRS3431779","SRR31065844","PQ522868"
"WAMR_170191_Le_flam","Lerista_flammicauda",-22.3214,117.479,"Lerista_flammicauda","Lerista_flammicauda","Lerista_flammicauda_V2","Lerista_sp135",TRUE,FALSE,TRUE,"SRS3431778",NA,"PQ522869"
"SAMAR_42867_Le_frag","Lerista_fragilis",-24.25,143.1833,"Lerista_fragilis","Lerista_fragilis_2","Lerista_fragilis_2","Lerista_sp133",TRUE,TRUE,TRUE,"SRR31034923","SRR31065689","PQ522870"
"SAMAR_55654_Le_frag","Lerista_fragilis",-21.56194,148.2069,"Lerista_fragilis","Lerista_fragilis_1","Lerista_fragilis_1","Lerista_sp132",TRUE,TRUE,TRUE,"SRR31034922","SRR31065688","PQ522871"
"SAMAR_55885_Le_frag","Lerista_fragilis",-24.1975,146.5508,"Lerista_fragilis","Lerista_fragilis_1","Lerista_fragilis_1","Lerista_sp132",TRUE,FALSE,TRUE,"SRR31034921",NA,"PQ522872"
"QMJ_48382_Co_fron","Coeranoscincus_frontalis",-17.708333,145.691667,"Coeranoscincus_frontalis","Coeranoscincus_frontalis","Coeranoscincus_frontalis","Coeranoscincus_sp245",FALSE,TRUE,FALSE,NA,"SRS16399983",NA
"NTMR_18799_Le_fros","Lerista_frosti",-23.7,133.8667,"Lerista_frosti","Lerista_frosti","Lerista_frosti","Lerista_sp134",FALSE,TRUE,FALSE,NA,"SRR31065687",NA
"QMJ_41359_Gl_fusc","Glaphyromorphus_fuscicaudis",-16.583333,145.283333,"Glaphyromorphus_fuscicaudis","Glaphyromorphus_fuscicaudis","Glaphyromorphus_fuscicaudis","Glaphyromorphus_sp237",FALSE,TRUE,FALSE,NA,"SRS16400009",NA
"NA_ABTC17130_Ct_gagu","Ctenotus_gagudju",-12.67,132.91,"Ctenotus_gagudju","Ctenotus_gagudju","Ctenotus_gagudju","Ctenotus_sp53",TRUE,FALSE,FALSE,NA,NA,"KJ505904.1"
